"school","school_id","distance","hospital","school_latitude","school_longitude","hospital_latitude","hospital_id","hospital_longitude","city_school","city_hospital","id"
"Owhata School","549e067d84b57cde6442ef279c475e909ad01bc2",2.14904,"Te Ngae Medical Centre",-38.1385928,176.2978926,-38.1486247,"8ea9bb7399781f9446e793b86d9510faa8a15a9f",176.2769249,"Rotorua","Rotorua",957
"Bethlehem College Chapman","d432a521a4e061e6456a1631a60954f4c2e754f6",1.10206,"Rotorua Hospital",-38.1309644,176.23638,-38.1345292,"4e0393beb3af488fef7e442ee23667e51e34c05d",176.2481118,"Rotorua","Rotorua",958
"Bethlehem College Chapman","d432a521a4e061e6456a1631a60954f4c2e754f6",1.16585,"Central Health",-38.1309644,176.23638,-38.1355099,"dc39d91eb6b7d18d72113b54006933ab1e58ccb5",176.2483679,"Rotorua","Rotorua",959
"Bethlehem College Chapman","d432a521a4e061e6456a1631a60954f4c2e754f6",1.20844,"Eruera Medical Centre",-38.1309644,176.23638,-38.1386136,"6635c31379f3ed3fc13f16485df7fefa630bf6e2",176.2461882,"Rotorua","Rotorua",960
"Selwyn School","45f850eeea48820df77c83bc1a4ca90d576cd088",0.13462,"Fairy Springs Medical Centre",-38.1164863,176.2249015,-38.1155362,"c790fe1485a39692e0177c511015de0d7a567f8d",176.2258556,"Rotorua","Rotorua",961
"Selwyn School","45f850eeea48820df77c83bc1a4ca90d576cd088",1.43329,"Western Heights Health Centre",-38.1164863,176.2249015,-38.1287908,"f99586e1bd223572b7ce689cc2006c971195dad1",176.2199442,"Rotorua","Rotorua",962
"Selwyn School","45f850eeea48820df77c83bc1a4ca90d576cd088",2.8553,"Rotorua Hospital",-38.1164863,176.2249015,-38.1345292,"4e0393beb3af488fef7e442ee23667e51e34c05d",176.2481118,"Rotorua","Rotorua",963
"Rotorua School for Young Parents","93f16247b63615a7f3959b569427e769e903cd27",1.13066,"Western Heights Health Centre",-38.1379131,176.2256824,-38.1287908,"f99586e1bd223572b7ce689cc2006c971195dad1",176.2199442,"Rotorua","Rotorua",964
"Rotorua School for Young Parents","93f16247b63615a7f3959b569427e769e903cd27",1.32287,"Westend Medical",-38.1379131,176.2256824,-38.1452826,"b12c9153d4d849a6951645f93aa3faf995f08f3a",176.2375419,"Rotorua","Rotorua",965
"Rotorua School for Young Parents","93f16247b63615a7f3959b569427e769e903cd27",1.79937,"Eruera Medical Centre",-38.1379131,176.2256824,-38.1386136,"6635c31379f3ed3fc13f16485df7fefa630bf6e2",176.2461882,"Rotorua","Rotorua",966
"Kaharoa School","5308a3adeb8db4f91c00ec895781878456bcaafe",NA,NA,-37.9958616,176.2346928,NA,NA,NA,"Rotorua",NA,967
"Western Heights Primary School","bb7da4a427fa970518d59f3a3e2a24169bec0125",0.62349,"Western Heights Health Centre",-38.1305016,176.2131709,-38.1287908,"f99586e1bd223572b7ce689cc2006c971195dad1",176.2199442,"Rotorua","Rotorua",968
"Western Heights Primary School","bb7da4a427fa970518d59f3a3e2a24169bec0125",1.99913,"Fairy Springs Medical Centre",-38.1305016,176.2131709,-38.1155362,"c790fe1485a39692e0177c511015de0d7a567f8d",176.2258556,"Rotorua","Rotorua",969
"Western Heights Primary School","bb7da4a427fa970518d59f3a3e2a24169bec0125",2.69382,"Westend Medical",-38.1305016,176.2131709,-38.1452826,"b12c9153d4d849a6951645f93aa3faf995f08f3a",176.2375419,"Rotorua","Rotorua",970
"Te Kura Kaupapa Maori o Ruamata","a69bf9f1894447127a23348166ec484f42589694",3.3442,"Red Cross Rotorua",-38.0956744,176.3240741,-38.1227681,"4c2819bc0f4270a6e59f696d53d2ce11d8de57f0",176.3073962,"Rotorua","Rotorua",971
"Te Kura Kaupapa Maori o Ruamata","a69bf9f1894447127a23348166ec484f42589694",4.22057,"Tiaho Medical Centre and Owhata Pharmacy",-38.0956744,176.3240741,-38.1296298,"ed672b6960e6f9610f1633149df8cef1b748c3e6",176.3024154,"Rotorua","Rotorua",972
"Whakarewarewa School","ed9e12c950400243a567c54b4529dc17070811c6",1.60009,"Te Ngae Medical Centre",-38.159469,176.2648971,-38.1486247,"8ea9bb7399781f9446e793b86d9510faa8a15a9f",176.2769249,"Rotorua","Rotorua",974
"Whakarewarewa School","ed9e12c950400243a567c54b4529dc17070811c6",2.15835,"Lakeview Clinic",-38.159469,176.2648971,-38.1425439,"09fc0f3ce775911a42ad0e6a9007bc70aa22a763",176.2527745,"Rotorua","Rotorua",975
"Whakarewarewa School","ed9e12c950400243a567c54b4529dc17070811c6",2.58546,"Ranolf Medical Centre",-38.159469,176.2648971,-38.1412563,"afcb28af6f3ac6ccf89b429e8ff3e4c52e9ff96b",176.2465092,"Rotorua","Rotorua",976
"Awhina School","e1573547a46e4f81a5517d7542cc965e92e5c18d",0.13314,"TRG Imaging Rotorua",-38.1368478,176.2497461,-38.1357456,"c02753e9531a4d2798b926d9474418b1e5e3ef4a",176.2503452,"Rotorua","Rotorua",977
"Awhina School","e1573547a46e4f81a5517d7542cc965e92e5c18d",0.19145,"Central Health",-38.1368478,176.2497461,-38.1355099,"dc39d91eb6b7d18d72113b54006933ab1e58ccb5",176.2483679,"Rotorua","Rotorua",978
"Awhina School","e1573547a46e4f81a5517d7542cc965e92e5c18d",0.21643,"Lakes PrimeCare Accident & Urgent Medical Care Centre",-38.1368478,176.2497461,-38.1353716,"9114c5415804e4201ee375019193beed4ffde5fb",176.251359,"Rotorua","Rotorua",979
"Rotorua Girls High School Arena","a9783f66f5d1cbc1f55fe69a7c9912efcbb3f2fe",0.16355,"Westend Medical",-38.1465304,176.2365496,-38.1452826,"b12c9153d4d849a6951645f93aa3faf995f08f3a",176.2375419,"Rotorua","Rotorua",980
"Rotorua Girls High School Arena","a9783f66f5d1cbc1f55fe69a7c9912efcbb3f2fe",1.05117,"Ranolf Medical Centre",-38.1465304,176.2365496,-38.1412563,"afcb28af6f3ac6ccf89b429e8ff3e4c52e9ff96b",176.2465092,"Rotorua","Rotorua",981
"Rotorua Girls High School Arena","a9783f66f5d1cbc1f55fe69a7c9912efcbb3f2fe",1.21907,"Eruera Medical Centre",-38.1465304,176.2365496,-38.1386136,"6635c31379f3ed3fc13f16485df7fefa630bf6e2",176.2461882,"Rotorua","Rotorua",982
"Horohoro School","6cee1e9a13398806b82404d1b7f30004190dd830",NA,NA,-38.2383528,176.17152,NA,NA,NA,"Rotorua",NA,983
"Kawaha Point Primary School","c9f338a01eb2d2c83e1f8b56a2b5ede488c7df11",0.99336,"Fairy Springs Medical Centre",-38.1089878,176.2335762,-38.1155362,"c790fe1485a39692e0177c511015de0d7a567f8d",176.2258556,"Rotorua","Rotorua",984
"Kawaha Point Primary School","c9f338a01eb2d2c83e1f8b56a2b5ede488c7df11",2.50213,"Western Heights Health Centre",-38.1089878,176.2335762,-38.1287908,"f99586e1bd223572b7ce689cc2006c971195dad1",176.2199442,"Rotorua","Rotorua",985
"Kawaha Point Primary School","c9f338a01eb2d2c83e1f8b56a2b5ede488c7df11",3.1084,"Rotorua Hospital",-38.1089878,176.2335762,-38.1345292,"4e0393beb3af488fef7e442ee23667e51e34c05d",176.2481118,"Rotorua","Rotorua",986
"Pukeroa Oruawhata Kohanga Reo","69ccc98178a0d0ffc1cdfde9f83a69327d2c63dc",0.16009,"Rotorua Hospital",-38.1332692,176.2490004,-38.1345292,"4e0393beb3af488fef7e442ee23667e51e34c05d",176.2481118,"Rotorua","Rotorua",987
"Pukeroa Oruawhata Kohanga Reo","69ccc98178a0d0ffc1cdfde9f83a69327d2c63dc",0.20351,"Beddim Hospital",-38.1332692,176.2490004,-38.1342272,"b5e2229a206390d486c990940320db40d3cdd541",176.2509796,"Rotorua","Rotorua",988
"Pukeroa Oruawhata Kohanga Reo","69ccc98178a0d0ffc1cdfde9f83a69327d2c63dc",0.25482,"Central Health",-38.1332692,176.2490004,-38.1355099,"dc39d91eb6b7d18d72113b54006933ab1e58ccb5",176.2483679,"Rotorua","Rotorua",989
"Tiny Tots Educare","a8a70b332c054ae0eea7281ccf1eb5f88daad521",0.15328,"Lakeview Clinic",-38.1435437,176.2515684,-38.1425439,"09fc0f3ce775911a42ad0e6a9007bc70aa22a763",176.2527745,"Rotorua","Rotorua",990
"Tiny Tots Educare","a8a70b332c054ae0eea7281ccf1eb5f88daad521",0.51104,"Ranolf Medical Centre",-38.1435437,176.2515684,-38.1412563,"afcb28af6f3ac6ccf89b429e8ff3e4c52e9ff96b",176.2465092,"Rotorua","Rotorua",991
"Tiny Tots Educare","a8a70b332c054ae0eea7281ccf1eb5f88daad521",0.72244,"Eruera Medical Centre",-38.1435437,176.2515684,-38.1386136,"6635c31379f3ed3fc13f16485df7fefa630bf6e2",176.2461882,"Rotorua","Rotorua",992
"NZMA Rotorua Campus","0b1075ef347300048c95536d2b4b83844654d5d3",0.32201,"Eruera Medical Centre",-38.1391334,176.2498019,-38.1386136,"6635c31379f3ed3fc13f16485df7fefa630bf6e2",176.2461882,"Rotorua","Rotorua",993
"NZMA Rotorua Campus","0b1075ef347300048c95536d2b4b83844654d5d3",0.37262,"Ranolf Medical Centre",-38.1391334,176.2498019,-38.1412563,"afcb28af6f3ac6ccf89b429e8ff3e4c52e9ff96b",176.2465092,"Rotorua","Rotorua",994
"NZMA Rotorua Campus","0b1075ef347300048c95536d2b4b83844654d5d3",0.37905,"TRG Imaging Rotorua",-38.1391334,176.2498019,-38.1357456,"c02753e9531a4d2798b926d9474418b1e5e3ef4a",176.2503452,"Rotorua","Rotorua",995
"Whangamarino School","cb4ea5cfe68515a00afa596d8bb9796deea0e303",NA,NA,-38.0283063,176.3443062,NA,NA,NA,"Rotorua",NA,996
"Waikite Valley School","131f975c3c6b61d79e84430daf0098ebc63517f5",NA,NA,-38.3415947,176.2561736,NA,NA,NA,"Rotorua",NA,997
"Autism New Zealand Inc","1138b50954ec9b584b32f70ef50e9b929187284d",0.13314,"TRG Imaging Rotorua",-38.1368478,176.2497461,-38.1357456,"c02753e9531a4d2798b926d9474418b1e5e3ef4a",176.2503452,"Rotorua","Rotorua",998
"Autism New Zealand Inc","1138b50954ec9b584b32f70ef50e9b929187284d",0.19145,"Central Health",-38.1368478,176.2497461,-38.1355099,"dc39d91eb6b7d18d72113b54006933ab1e58ccb5",176.2483679,"Rotorua","Rotorua",999
"Autism New Zealand Inc","1138b50954ec9b584b32f70ef50e9b929187284d",0.21643,"Lakes PrimeCare Accident & Urgent Medical Care Centre",-38.1368478,176.2497461,-38.1353716,"9114c5415804e4201ee375019193beed4ffde5fb",176.251359,"Rotorua","Rotorua",1000
"NZ Welding School - Rotorua Campus","a5e75f9848f2ebe0ac71190bff5306fe3dce888a",1.96152,"Te Ngae Medical Centre",-38.1617839,176.2619877,-38.1486247,"8ea9bb7399781f9446e793b86d9510faa8a15a9f",176.2769249,"Rotorua","Rotorua",1001
"NZ Welding School - Rotorua Campus","a5e75f9848f2ebe0ac71190bff5306fe3dce888a",2.28321,"Lakeview Clinic",-38.1617839,176.2619877,-38.1425439,"09fc0f3ce775911a42ad0e6a9007bc70aa22a763",176.2527745,"Rotorua","Rotorua",1002
"NZ Welding School - Rotorua Campus","a5e75f9848f2ebe0ac71190bff5306fe3dce888a",2.65188,"Ranolf Medical Centre",-38.1617839,176.2619877,-38.1412563,"afcb28af6f3ac6ccf89b429e8ff3e4c52e9ff96b",176.2465092,"Rotorua","Rotorua",1003
"Mamaku School","7a7df9776d8b2cfb9e6c034e47efc2c9ac0e2d6a",NA,NA,-38.0988415,176.0786052,NA,NA,NA,"Rotorua",NA,1004
"Lake Rerewhakaaitu School","e887120b3bcc482f773c19fa8b2d502ebcde14b7",NA,NA,-38.3173617,176.4942848,NA,NA,NA,"Rotorua",NA,1005
"Te Puia - Rotorua, NZ","0946b2e8894e2df32fb86b2fbbde64936bba9151",2.32175,"Westend Medical",-38.163513,176.250529,-38.1452826,"b12c9153d4d849a6951645f93aa3faf995f08f3a",176.2375419,"Rotorua","Rotorua",1006
"Te Puia - Rotorua, NZ","0946b2e8894e2df32fb86b2fbbde64936bba9151",2.33586,"Lakeview Clinic",-38.163513,176.250529,-38.1425439,"09fc0f3ce775911a42ad0e6a9007bc70aa22a763",176.2527745,"Rotorua","Rotorua",1007
"Te Puia - Rotorua, NZ","0946b2e8894e2df32fb86b2fbbde64936bba9151",2.49548,"Ranolf Medical Centre",-38.163513,176.250529,-38.1412563,"afcb28af6f3ac6ccf89b429e8ff3e4c52e9ff96b",176.2465092,"Rotorua","Rotorua",1008
"Broadlands School","71328806ff57802fa365055a3eabe0a82cd08737",NA,NA,-38.5108484,176.3335566,NA,NA,NA,"Rotorua",NA,1009
"Mihi School","4323e4a9f9c3a59ebbc0bd29c927214e48dd2812",NA,NA,-38.4710038,176.297417,NA,NA,NA,"Rotorua",NA,1010
"Tauranga Primary School","a189b9db465c4bd42dd1d445fdde7883414a844d",2.21297,"Clinical Trials Unit",-37.6926605,176.1645926,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1011
"Tauranga Primary School","a189b9db465c4bd42dd1d445fdde7883414a844d",2.24261,"Tauranga Hospital",-37.6926605,176.1645926,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1012
"Greenpark School","088cf7dc037a7eb5513d20d00990c4eca240f136",1.33292,"Grace Hospital",-37.7324363,176.1276525,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1014
"Greenpark School","088cf7dc037a7eb5513d20d00990c4eca240f136",3.25569,"Tauranga Hospital",-37.7324363,176.1276525,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1015
"Greenpark School","088cf7dc037a7eb5513d20d00990c4eca240f136",3.27437,"Clinical Trials Unit",-37.7324363,176.1276525,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1016
"Gate Pa School","b8091e8da5e8079edc246ffc538723c072d97995",0.39176,"Tauranga Hospital",-37.7112091,176.1463231,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1017
"Gate Pa School","b8091e8da5e8079edc246ffc538723c072d97995",0.40139,"Clinical Trials Unit",-37.7112091,176.1463231,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1018
"Gate Pa School","b8091e8da5e8079edc246ffc538723c072d97995",3.60598,"Grace Hospital",-37.7112091,176.1463231,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1019
"Selwyn Ridge Primary School","1f978fb1c833bec826a22bfdc7ddd7c5c22e7395",4.03148,"Clinical Trials Unit",-37.733575,176.1822029,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1020
"Selwyn Ridge Primary School","1f978fb1c833bec826a22bfdc7ddd7c5c22e7395",4.15334,"Tauranga Hospital",-37.733575,176.1822029,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1021
"Selwyn Ridge Primary School","1f978fb1c833bec826a22bfdc7ddd7c5c22e7395",4.21681,"Grace Hospital",-37.733575,176.1822029,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1022
"Mount Maunganui College","b6309cc75e87dbef9d56bda757654c4dcccc4cb4",NA,NA,-37.6624255,176.2069133,NA,NA,NA,"Tauranga",NA,1023
"Otumoetai College","e74017ecff8638659197ab1ac8d57a853884aab9",3.51418,"Tauranga Hospital",-37.6798611,176.1294406,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1024
"Otumoetai College","e74017ecff8638659197ab1ac8d57a853884aab9",3.61789,"Clinical Trials Unit",-37.6798611,176.1294406,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1025
"Bethlehem School","7bee42bfbdc1872140683c52b3d1a77220e2202c",4.0118,"Tauranga Hospital",-37.690473,176.108071,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1027
"Bethlehem School","7bee42bfbdc1872140683c52b3d1a77220e2202c",4.13948,"Clinical Trials Unit",-37.690473,176.108071,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1028
"Bellevue Primary School","0297b25f615a68b391aaef5220ce0fe917588617",3.73509,"Tauranga Hospital",-37.6793309,176.1255629,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1030
"Bellevue Primary School","0297b25f615a68b391aaef5220ce0fe917588617",3.84392,"Clinical Trials Unit",-37.6793309,176.1255629,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1031
"Mount Maunganui Primary School1977 photo gallery","0f4c591ab392d78d84b681c0b7f88b2abbcb0721",NA,NA,-37.6493679,176.1990316,NA,NA,NA,"Tauranga",NA,1033
"Otumoetai Intermediate School","903ce613d10408de5f1153229732b7cc0fcaf4f6",3.96085,"Tauranga Hospital",-37.6752821,176.1297367,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1034
"Otumoetai Intermediate School","903ce613d10408de5f1153229732b7cc0fcaf4f6",4.05942,"Clinical Trials Unit",-37.6752821,176.1297367,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1035
"Mount Maunganui Intermediate School","21e0d1bc82be383a5cda618b8319a822f6a3bfe0",NA,NA,-37.6654756,176.2123556,NA,NA,NA,"Tauranga",NA,1037
"Pillans Point School","dc7caabbeb81f6ec52c7995a9d11b51101f2902f",4.02729,"Tauranga Hospital",-37.6722943,176.1566191,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1038
"Pillans Point School","dc7caabbeb81f6ec52c7995a9d11b51101f2902f",4.06223,"Clinical Trials Unit",-37.6722943,176.1566191,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1039
"Tauranga Boys College","5c3f5a2e9f771989f0bb4d4209c27fd11506c2ff",0.93031,"Clinical Trials Unit",-37.702105,176.1561576,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1041
"Tauranga Boys College","5c3f5a2e9f771989f0bb4d4209c27fd11506c2ff",0.97158,"Tauranga Hospital",-37.702105,176.1561576,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1042
"Tauranga Boys College","5c3f5a2e9f771989f0bb4d4209c27fd11506c2ff",4.84091,"Grace Hospital",-37.702105,176.1561576,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1043
"Tauriko School","9e48888eefad78ce270f7f0f892fe6af4f222d65",3.56693,"Grace Hospital",-37.7412964,176.0952924,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1044
"Welcome Bay School","cb48b569e1e6d10a2afb33ee2b632c0a577623ca",4.60744,"Clinical Trials Unit",-37.7271734,176.1958385,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1047
"Welcome Bay School","cb48b569e1e6d10a2afb33ee2b632c0a577623ca",4.73526,"Tauranga Hospital",-37.7271734,176.1958385,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1048
"Otumoetai School","598564a6de028866e8e2e57f8d1ee440e740302d",3.07888,"Tauranga Hospital",-37.6819184,176.1357307,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1050
"Otumoetai School","598564a6de028866e8e2e57f8d1ee440e740302d",3.17271,"Clinical Trials Unit",-37.6819184,176.1357307,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1051
"Greerton Village School","52ed2be801333c934e04d5e34b422c4c911c4cba",1.63047,"Grace Hospital",-37.7279576,176.1340815,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1053
"Greerton Village School","52ed2be801333c934e04d5e34b422c4c911c4cba",2.53709,"Tauranga Hospital",-37.7279576,176.1340815,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1054
"Greerton Village School","52ed2be801333c934e04d5e34b422c4c911c4cba",2.54642,"Clinical Trials Unit",-37.7279576,176.1340815,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1055
"Merivale School","ceabceb0d07161418ea6c26f8efc7269a4b4c94a",1.41187,"Clinical Trials Unit",-37.7203961,176.1438261,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1056
"Merivale School","ceabceb0d07161418ea6c26f8efc7269a4b4c94a",1.43156,"Tauranga Hospital",-37.7203961,176.1438261,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1057
"Merivale School","ceabceb0d07161418ea6c26f8efc7269a4b4c94a",2.56459,"Grace Hospital",-37.7203961,176.1438261,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1058
"Arataki School","367245d3bf9d2590f490bc0beb03fe64e3ee5a12",NA,NA,-37.6755723,176.2322054,NA,NA,NA,"Tauranga",NA,1059
"Maungatapu School","f5f7be0ae94dc48c29dc806e81857a88ef0a80c6",2.64232,"Clinical Trials Unit",-37.7218177,176.1739892,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1060
"Maungatapu School","f5f7be0ae94dc48c29dc806e81857a88ef0a80c6",2.76889,"Tauranga Hospital",-37.7218177,176.1739892,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1061
"Maungatapu School","f5f7be0ae94dc48c29dc806e81857a88ef0a80c6",4.08536,"Grace Hospital",-37.7218177,176.1739892,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1062
"Tauranga Adventist School","7341d105ea48b3d18202700f5e5cb045c8d8e4b3",3.05404,"Tauranga Hospital",-37.712216,176.113706,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1063
"Tauranga Adventist School","7341d105ea48b3d18202700f5e5cb045c8d8e4b3",3.15962,"Clinical Trials Unit",-37.712216,176.113706,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1064
"Tauranga Adventist School","7341d105ea48b3d18202700f5e5cb045c8d8e4b3",3.89026,"Grace Hospital",-37.712216,176.113706,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1065
"Bethlehem College","87bbed039fa19e0499221cf927d320ba348dd81c",3.25757,"Tauranga Hospital",-37.7050316,176.1111522,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1066
"Bethlehem College","87bbed039fa19e0499221cf927d320ba348dd81c",3.37771,"Clinical Trials Unit",-37.7050316,176.1111522,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1067
"Bethlehem College","87bbed039fa19e0499221cf927d320ba348dd81c",4.69805,"Grace Hospital",-37.7050316,176.1111522,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1068
"St Thomas More Catholic School","4aec3572b0bf697ba1292349bdf82f289e02700c",NA,NA,-37.6767282,176.226807,NA,NA,NA,"Tauranga",NA,1069
"Omanu Primary School","c6763f25fe53f17a24c563f6026bf4805502c640",NA,NA,-37.659315,176.206637,NA,NA,NA,"Tauranga",NA,1070
"Te Kura O Matapihi","00a132654a2ad4da35ad96d7e60a41272fd433bb",NA,NA,-37.6888626,176.2054397,NA,NA,NA,"Tauranga",NA,1071
"Tauranga Girls' College","b6dd08cc57059274517a30301af9ce336d39885e",0.58369,"Tauranga Hospital",-37.7126172,176.1449539,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1072
"Tauranga Girls' College","b6dd08cc57059274517a30301af9ce336d39885e",0.59881,"Clinical Trials Unit",-37.7126172,176.1449539,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1073
"Tauranga Girls' College","b6dd08cc57059274517a30301af9ce336d39885e",3.4246,"Grace Hospital",-37.7126172,176.1449539,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1074
"Te Wharekura o Mauao","9219450dc68b2599c19389dc1eb539e88f07327b",3.81239,"Tauranga Hospital",-37.6911753,176.1101661,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1075
"Te Wharekura o Mauao","9219450dc68b2599c19389dc1eb539e88f07327b",3.94004,"Clinical Trials Unit",-37.6911753,176.1101661,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1076
"Tahatai Coast School","640e6214c0230cd839c222b1fd0976f20c13cc69",NA,NA,-37.6935502,176.2599821,NA,NA,NA,"Tauranga",NA,1078
"Tauranga Waldorf School & Rose Ring Kindergartens","817bdf3002f6dad109957d5810792cc32e87cd85",NA,NA,-37.7274466,176.2052321,NA,NA,NA,"Tauranga",NA,1079
"Aquinas College Tauranga","5cb9aac4cd1810f0e311d77ed9631c236e8ed5f9",1.56941,"Grace Hospital",-37.7519732,176.1224082,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1080
"Brookfield Primary School","b918d2ef6516f69b12ee0dfe223e0e2b6a437c71",2.31899,"Tauranga Hospital",-37.69051,176.1333659,-37.7079139,"ce156593a41461857c6a0eabe1b5ae26df620373",176.1479153,"Tauranga","Tauranga",1083
"Brookfield Primary School","b918d2ef6516f69b12ee0dfe223e0e2b6a437c71",2.4301,"Clinical Trials Unit",-37.69051,176.1333659,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1084
"ACG Tauranga","003268b320aba3a5d4386d81c9a4a57ea798d718",3.92152,"Grace Hospital",-37.7738582,176.1150103,-37.7425893,"ca0af809b0fdb391a49de875ebb5bfa909b4cf3f",176.1357289,"Tauranga","Tauranga",1086
"Te Puna School","2cd9ea7bff6d7fd5a7958cbb11df4c8c58977f9d",NA,NA,-37.676439,176.076165,NA,NA,NA,"Tauranga",NA,1089
"Matua Primary School","704ca3b175e34a16133031f9f406e89989ffee89",NA,NA,-37.6644443,176.1296293,NA,NA,NA,"Tauranga",NA,1090
"Tauranga Intermediate","fc95909b04337261cfc49574be27cdf7192226fe",0.71352,"Clinical Trials Unit",-37.7121319,176.1558239,-37.7084185,"c58acd90149df9972be7bc91f0105b03c3e9a1d1",176.1492185,"Tauranga","Tauranga",1091
